Demangled Name,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_hmma.avg [inst],smsp__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_active.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_elapsed.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_frame.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_hmma.avg.peak_sustained_region.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.avg.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.avg.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.avg.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.avg.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.avg.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.max [inst],smsp__inst_executed_pipe_tensor_op_hmma.max.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_hmma.max.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_hmma.max.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_hmma.max.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_active.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_elapsed.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_frame.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_hmma.max.peak_sustained_region.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.max.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.max.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.max.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.max.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.max.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.min [inst],smsp__inst_executed_pipe_tensor_op_hmma.min.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_hmma.min.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_hmma.min.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_hmma.min.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_active.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_elapsed.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_frame.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_hmma.min.peak_sustained_region.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_hmma.min.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.min.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.min.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.min.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.min.per_second [inst/second],smsp__inst_executed_pipe_tensor_op_hmma.sum [inst],smsp__inst_executed_pipe_tensor_op_hmma.sum.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_hmma.sum.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_hmma.sum.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_hmma.sum.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_active.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_elapsed.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_frame.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_hmma.sum.peak_sustained_region.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_hmma.sum.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.sum.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.sum.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.sum.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_hmma.sum.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_imma.avg [inst],smsp__inst_executed_pipe_tensor_op_imma.avg.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_imma.avg.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_imma.avg.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_imma.avg.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_active.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_elapsed.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_frame.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_imma.avg.peak_sustained_region.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.avg.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.avg.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.avg.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.avg.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.avg.per_second [inst/second],smsp__inst_executed_pipe_tensor_op_imma.max [inst],smsp__inst_executed_pipe_tensor_op_imma.max.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_imma.max.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_imma.max.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_imma.max.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_active.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_elapsed.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_frame.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_imma.max.peak_sustained_region.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.max.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.max.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.max.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.max.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.max.per_second [inst/second],smsp__inst_executed_pipe_tensor_op_imma.min [inst],smsp__inst_executed_pipe_tensor_op_imma.min.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_imma.min.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_imma.min.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_imma.min.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_active.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_elapsed.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_frame.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_imma.min.peak_sustained_region.per_second [inst/usecond],smsp__inst_executed_pipe_tensor_op_imma.min.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.min.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.min.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.min.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.min.per_second [inst/second],smsp__inst_executed_pipe_tensor_op_imma.sum [inst],smsp__inst_executed_pipe_tensor_op_imma.sum.pct_of_peak_sustained_active [%],smsp__inst_executed_pipe_tensor_op_imma.sum.pct_of_peak_sustained_elapsed [%],smsp__inst_executed_pipe_tensor_op_imma.sum.pct_of_peak_sustained_frame [%],smsp__inst_executed_pipe_tensor_op_imma.sum.pct_of_peak_sustained_region [%],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_active [inst],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_active.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_elapsed [inst],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_elapsed.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_frame [inst],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_frame.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_region [inst],smsp__inst_executed_pipe_tensor_op_imma.sum.peak_sustained_region.per_second [inst/nsecond],smsp__inst_executed_pipe_tensor_op_imma.sum.per_cycle_active [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.sum.per_cycle_elapsed [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.sum.per_cycle_in_frame [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.sum.per_cycle_in_region [inst/cycle],smsp__inst_executed_pipe_tensor_op_imma.sum.per_second [inst/second],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum [inst],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.pct_of_peak_sustained_active [%],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.pct_of_peak_sustained_elapsed [%],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.pct_of_peak_sustained_frame [%],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.pct_of_peak_sustained_region [%],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained [inst/cycle],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_active [inst],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_active.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_elapsed [inst],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_elapsed.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_frame [inst],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_frame.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_region [inst],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.peak_sustained_region.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.per_cycle_active [inst/cycle],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.per_cycle_elapsed [inst/cycle],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.per_cycle_in_frame [inst/cycle],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.per_cycle_in_region [inst/cycle],smsp__sass_thread_inst_executed_op_fp16_pred_on.sum.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum [inst],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.pct_of_peak_sustained_active [%],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.pct_of_peak_sustained_elapsed [%],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.pct_of_peak_sustained_frame [%],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.pct_of_peak_sustained_region [%],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained [inst/cycle],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_active [inst],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_active.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_elapsed [inst],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_elapsed.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_frame [inst],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_frame.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_region [inst],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.peak_sustained_region.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.per_cycle_active [inst/cycle],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.per_cycle_elapsed [inst/cycle],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.per_cycle_in_frame [inst/cycle],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.per_cycle_in_region [inst/cycle],smsp__sass_thread_inst_executed_op_fp32_pred_on.sum.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum [inst],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.pct_of_peak_sustained_active [%],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.pct_of_peak_sustained_elapsed [%],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.pct_of_peak_sustained_frame [%],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.pct_of_peak_sustained_region [%],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained [inst/cycle],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_active [inst],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_active.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_elapsed [inst],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_elapsed.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_frame [inst],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_frame.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_region [inst],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.peak_sustained_region.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.per_cycle_active [inst/cycle],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.per_cycle_elapsed [inst/cycle],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.per_cycle_in_frame [inst/cycle],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.per_cycle_in_region [inst/cycle],smsp__sass_thread_inst_executed_op_fp64_pred_on.sum.per_second [inst/second],smsp__sass_thread_inst_executed_op_integer_pred_on.sum [inst],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.pct_of_peak_sustained_active [%],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.pct_of_peak_sustained_elapsed [%],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.pct_of_peak_sustained_frame [%],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.pct_of_peak_sustained_region [%],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained [inst/cycle],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_active [inst],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_active.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_elapsed [inst],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_elapsed.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_frame [inst],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_frame.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_region [inst],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.peak_sustained_region.per_second [inst/nsecond],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.per_cycle_active [inst/cycle],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.per_cycle_elapsed [inst/cycle],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.per_cycle_in_frame [inst/cycle],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.per_cycle_in_region [inst/cycle],smsp__sass_thread_inst_executed_op_integer_pred_on.sum.per_second [inst/nsecond]
"k_compute_batched_ptrs(const __half *, const __half *, char *, const void **, void **, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, long, long)",0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.98,1.18,677.9025,403.385,677.9025,403.385,677.9025,403.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.98,1.18,677.9025,403.385,677.9025,403.385,677.9025,403.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.98,1.18,677.9025,403.385,677.9025,403.385,677.9025,403.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,317.375,0.1875,108464.5,64.53999999999999,108464.5,64.53999999999999,108464.5,64.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.98,1.18,677.9025,403.385,677.9025,403.385,677.9025,403.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.98,1.18,677.9025,403.385,677.9025,403.385,677.9025,403.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.98,1.18,677.9025,403.385,677.9025,403.385,677.9025,403.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,317.375,0.1875,108464.5,64.53999999999999,108464.5,64.53999999999999,108464.5,64.53999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,20312.0,12.09,6941728.0,4130.68,6941728.0,4130.68,6941728.0,4130.68,0.0,0.0,0.0,0.0,0.0,64.0,0.16,0.0,0.0,0.0,5120.0,40624.0,24.175,13883456.0,8261.3575,13883456.0,8261.3575,13883456.0,8261.3575,8.0725,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,320.0,2539.0,1.5125,867716.0,516.335,867716.0,516.335,867716.0,516.335,0.0,0.0,0.0,0.0,0.0,2062.0,5.08,0.01,0.01,0.01,5120.0,40624.0,24.175,13883456.0,8261.3575,13883456.0,8261.3575,13883456.0,8261.3575,260.1725,0.76,0.76,0.76,1.2275
"k_sum_rows_f32(const float *, float *, int)",0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.33,1.295,727.36,403.875,727.36,403.875,727.36,403.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.33,1.295,727.36,403.875,727.36,403.875,727.36,403.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.33,1.295,727.36,403.875,727.36,403.875,727.36,403.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,373.125,0.20500000000000002,116378.0,64.62,116378.0,64.62,116378.0,64.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.33,1.295,727.36,403.875,727.36,403.875,727.36,403.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.33,1.295,727.36,403.875,727.36,403.875,727.36,403.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.33,1.295,727.36,403.875,727.36,403.875,727.36,403.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,373.125,0.20500000000000002,116378.0,64.62,116378.0,64.62,116378.0,64.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,23880.0,13.254999999999999,7448192.0,4135.685,7448192.0,4135.685,7448192.0,4135.685,0.0,0.0,0.0,0.0,0.0,131.0,0.275,0.0,0.0,0.0,5120.0,47760.0,26.515,14896384.0,8271.369999999999,14896384.0,8271.369999999999,14896384.0,8271.369999999999,14.059999999999999,0.045,0.045,0.045,0.07,0.0,0.0,0.0,0.0,0.0,320.0,2985.0,1.655,931024.0,516.96,931024.0,516.96,931024.0,516.96,0.0,0.0,0.0,0.0,0.0,73.0,0.155,0.0,0.0,0.0,5120.0,47760.0,26.515,14896384.0,8271.369999999999,14896384.0,8271.369999999999,14896384.0,8271.369999999999,7.835,0.025,0.025,0.025,0.04
"quantize_q8_1(const float *, void *, int, int)",0.0,0.0,0.0,0.0,0.0,0.0,0.25,217.9372222222222,107.64611111111111,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,217.9372222222222,107.64611111111111,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,217.9372222222222,107.64611111111111,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34870.069444444445,17.22277777777778,127955.11111111111,64.43444444444444,127955.11111111111,64.43444444444444,127955.11111111111,64.43444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,217.9372222222222,107.64611111111111,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,217.9372222222222,107.64611111111111,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,217.9372222222222,107.64611111111111,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,799.7205555555555,402.7105555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34870.069444444445,17.22277777777778,127955.11111111111,64.43444444444444,127955.11111111111,64.43444444444444,127955.11111111111,64.43444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,2231684.4444444445,1102.2855555555554,8189127.111111111,4123.750555555555,8189127.111111111,4123.750555555555,8189127.111111111,4123.750555555555,0.0,0.0,0.0,0.0,0.0,95772.44444444444,2.032222222222222,0.5705555555555555,0.5705555555555555,0.5705555555555555,5120.0,4463368.888888889,2204.5733333333333,16378254.222222222,8247.502777777778,16378254.222222222,8247.502777777778,16378254.222222222,8247.502777777778,104.03888888888889,29.244999999999997,29.244999999999997,29.244999999999997,47.02111111111111,0.0,0.0,0.0,0.0,0.0,320.0,278960.55555555556,137.78611111111113,1023640.8888888889,515.468888888889,1023640.8888888889,515.468888888889,1023640.8888888889,515.468888888889,0.0,0.0,0.0,0.0,0.0,134599.11111111112,2.855,0.8022222222222223,0.8022222222222223,0.8022222222222223,5120.0,4463368.888888889,2204.5733333333333,16378254.222222222,8247.502777777778,16378254.222222222,8247.502777777778,16378254.222222222,8247.502777777778,146.215,41.099999999999994,41.099999999999994,41.099999999999994,66.085
